Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2022-08-31,154.95245361328125,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100,AAPL
2022-09-01,155.68179321289062,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900,AAPL
2022-09-02,153.562744140625,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800,AAPL
2022-09-06,152.3012237548828,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800,AAPL
2022-09-07,153.71060180664062,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600,AAPL
2022-09-08,152.23223876953125,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800,AAPL
2022-09-09,155.10028076171875,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800,AAPL
2022-09-12,161.0728759765625,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000,AAPL
2022-09-13,151.62118530273438,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600,AAPL
2022-09-14,153.0699920654297,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400,AAPL
2022-09-15,150.17237854003906,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100,AAPL
2022-09-16,148.5264892578125,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800,AAPL
2022-09-19,152.25196838378906,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200,AAPL
2022-09-20,154.63705444335938,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800,AAPL
2022-09-21,151.50291442871094,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800,AAPL
2022-09-22,150.53707885742188,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500,AAPL
2022-09-23,148.2603759765625,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900,AAPL
2022-09-26,148.59547424316406,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400,AAPL
2022-09-27,149.57118225097656,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700,AAPL
2022-09-28,147.6788330078125,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400,AAPL
2022-09-29,140.42503356933594,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200,AAPL
2022-09-30,136.20677185058594,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300,AAPL
2022-10-03,140.39544677734375,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700,AAPL
2022-10-04,143.99282836914062,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100,AAPL
2022-10-05,144.28848266601562,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000,AAPL
2022-10-06,143.33250427246094,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200,AAPL
2022-10-07,138.06948852539062,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600,AAPL
2022-10-10,138.39474487304688,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000,AAPL
2022-10-11,136.97549438476562,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700,AAPL
2022-10-12,136.3447265625,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700,AAPL
2022-10-13,140.92767333984375,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000,AAPL
2022-10-14,136.3841552734375,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000,AAPL
2022-10-17,140.35604858398438,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900,AAPL
2022-10-18,141.67672729492188,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600,AAPL
2022-10-19,141.7851104736328,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300,AAPL
2022-10-20,141.3218994140625,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000,AAPL
2022-10-21,145.1459197998047,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600,AAPL
2022-10-24,147.2945098876953,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900,AAPL
2022-10-25,150.14283752441406,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300,AAPL
2022-10-26,147.19595336914062,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300,AAPL
2022-10-27,142.71156311035156,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200,AAPL
2022-10-28,153.49380493164062,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400,AAPL
2022-10-31,151.12841796875,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200,AAPL
2022-11-01,148.4771728515625,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300,AAPL
2022-11-02,142.93826293945312,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600,AAPL
2022-11-03,136.87696838378906,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500,AAPL
2022-11-04,136.61041259765625,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800,AAPL
2022-11-07,137.14349365234375,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600,AAPL
2022-11-08,137.71612548828125,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500,AAPL
2022-11-09,133.14527893066406,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800,AAPL
2022-11-10,144.9918212890625,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000,AAPL
2022-11-11,147.78564453125,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700,AAPL
2022-11-14,146.38380432128906,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100,AAPL
2022-11-15,148.12127685546875,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300,AAPL
2022-11-16,146.8872528076172,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300,AAPL
2022-11-17,148.7926025390625,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400,AAPL
2022-11-18,149.35528564453125,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600,AAPL
2022-11-21,146.11724853515625,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100,AAPL
2022-11-22,148.25949096679688,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100,AAPL
2022-11-23,149.13815307617188,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400,AAPL
2022-11-25,146.2159881591797,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900,AAPL
2022-11-28,142.37571716308594,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000,AAPL
2022-11-29,139.36471557617188,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800,AAPL
2022-11-30,146.13702392578125,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900,AAPL
2022-12-01,146.41342163085938,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400,AAPL
2022-12-02,145.91978454589844,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400,AAPL
2022-12-05,144.75489807128906,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400,AAPL
2022-12-06,141.08248901367188,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200,AAPL
2022-12-07,139.13768005371094,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100,AAPL
2022-12-08,140.8258056640625,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300,AAPL
2022-12-09,140.3420867919922,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000,AAPL
2022-12-12,142.6422882080078,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700,AAPL
2022-12-13,143.6097412109375,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200,AAPL
2022-12-14,141.37864685058594,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200,AAPL
2022-12-15,134.75445556640625,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900,AAPL
2022-12-16,132.78988647460938,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900,AAPL
2022-12-19,130.67727661132812,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600,AAPL
2022-12-20,130.60818481445312,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800,AAPL
2022-12-21,133.71788024902344,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000,AAPL
2022-12-22,130.53904724121094,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100,AAPL
2022-12-23,130.17376708984375,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900,AAPL
2022-12-27,128.36717224121094,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800,AAPL
2022-12-28,124.42822265625,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400,AAPL
2022-12-29,127.9525375366211,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700,AAPL
2022-12-30,128.26846313476562,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200,AAPL
2023-01-03,123.47061920166016,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500,AAPL
2023-01-04,124.74411010742188,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600,AAPL
2023-01-05,123.42125701904297,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700,AAPL
2023-01-06,127.9624252319336,129.6199951171875,130.2899932861328,124.88999938964844,126.01000213623047,87754700,AAPL
2023-01-09,128.4856719970703,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,AAPL
2023-01-10,129.0582275390625,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,AAPL
2023-01-11,131.78292846679688,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,AAPL
2023-01-12,131.70394897460938,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,AAPL
2023-01-13,133.0366973876953,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,AAPL
2023-01-17,134.20162963867188,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,AAPL
2023-01-18,133.48095703125,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,AAPL
2023-01-19,133.54019165039062,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,AAPL
2023-01-20,136.10690307617188,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,AAPL
2023-01-23,139.30548095703125,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,AAPL
2023-01-24,140.70733642578125,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,AAPL
2023-01-25,140.0458984375,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,AAPL
2023-01-26,142.11904907226562,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,AAPL
2023-01-27,144.06385803222656,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,AAPL
2023-01-30,141.17129516601562,143.0,145.5500030517578,142.85000610351562,144.9600067138672,64015300,AAPL
2023-01-31,142.44483947753906,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,AAPL
2023-02-01,143.57025146484375,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,AAPL
2023-02-02,148.891357421875,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,AAPL
2023-02-03,152.52426147460938,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,AAPL
2023-02-06,149.78970336914062,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,AAPL
2023-02-07,152.67233276367188,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,AAPL
2023-02-08,149.97727966308594,151.9199981689453,154.5800018310547,151.1699981689453,153.8800048828125,64120100,AAPL
2023-02-09,148.94065856933594,150.8699951171875,154.3300018310547,150.4199981689453,153.77999877929688,56007100,AAPL
2023-02-10,149.30654907226562,151.00999450683594,151.33999633789062,149.22000122070312,149.4600067138672,57450700,AAPL
2023-02-13,152.11448669433594,153.85000610351562,154.25999450683594,150.9199981689453,150.9499969482422,62199000,AAPL
2023-02-14,151.47181701660156,153.1999969482422,153.77000427246094,150.86000061035156,152.1199951171875,61707600,AAPL
2023-02-15,153.57777404785156,155.3300018310547,155.5,152.8800048828125,153.11000061035156,65573800,AAPL
2023-02-16,151.97604370117188,153.7100067138672,156.3300018310547,153.35000610351562,153.50999450683594,68167900,AAPL
2023-02-17,150.8291473388672,152.5500030517578,153.0,150.85000610351562,152.35000610351562,59144100,AAPL
2023-02-21,146.8050537109375,148.47999572753906,151.3000030517578,148.41000366210938,150.1999969482422,58867200,AAPL
2023-02-22,147.23020935058594,148.91000366210938,149.9499969482422,147.16000366210938,148.8699951171875,51011300,AAPL
2023-02-23,147.71466064453125,149.39999389648438,150.33999633789062,147.24000549316406,150.08999633789062,48394200,AAPL
2023-02-24,145.05502319335938,146.7100067138672,147.19000244140625,145.72000122070312,147.11000061035156,55469600,AAPL
2023-02-27,146.25135803222656,147.9199981689453,149.1699981689453,147.4499969482422,147.7100067138672,44998500,AAPL
2023-02-28,145.7471466064453,147.41000366210938,149.0800018310547,146.8300018310547,147.0500030517578,50547000,AAPL
2023-03-01,143.67079162597656,145.30999755859375,147.22999572753906,145.00999450683594,146.8300018310547,55479000,AAPL
2023-03-02,144.2640380859375,145.91000366210938,146.7100067138672,143.89999389648438,144.3800048828125,52238100,AAPL
2023-03-03,149.3262939453125,151.02999877929688,151.11000061035156,147.3300018310547,148.0399932861328,70732300,AAPL
2023-03-06,152.09469604492188,153.8300018310547,156.3000030517578,153.4600067138672,153.7899932861328,87558000,AAPL
2023-03-07,149.8898468017578,151.60000610351562,154.02999877929688,151.1300048828125,153.6999969482422,56182000,AAPL
2023-03-08,151.14553833007812,152.8699951171875,153.47000122070312,151.8300018310547,152.80999755859375,47204800,AAPL
2023-03-09,148.89126586914062,150.58999633789062,154.5399932861328,150.22999572753906,153.55999755859375,53833600,AAPL
2023-03-10,146.82484436035156,148.5,150.94000244140625,147.61000061035156,150.2100067138672,68572400,AAPL
2023-03-13,148.7726287841797,150.47000122070312,153.13999938964844,147.6999969482422,147.80999755859375,84457100,AAPL
2023-03-14,150.8686981201172,152.58999633789062,153.39999389648438,150.10000610351562,151.27999877929688,73695900,AAPL
2023-03-15,151.26417541503906,152.99000549316406,153.25,149.9199981689453,151.19000244140625,77167900,AAPL
2023-03-16,154.0919189453125,155.85000610351562,156.4600067138672,151.63999938964844,152.16000366210938,76161100,AAPL
2023-03-17,153.25149536132812,155.0,156.74000549316406,154.27999877929688,156.0800018310547,98944600,AAPL
2023-03-20,155.62442016601562,157.39999389648438,157.82000732421875,154.14999389648438,155.07000732421875,73641400,AAPL
2023-03-21,157.4832305908203,159.27999877929688,159.39999389648438,156.5399932861328,157.32000732421875,73938300,AAPL
2023-03-22,156.0496063232422,157.8300018310547,162.13999938964844,157.80999755859375,159.3000030517578,75701800,AAPL
2023-03-23,157.1371612548828,158.92999267578125,161.5500030517578,157.67999267578125,158.8300018310547,67622100,AAPL
2023-03-24,158.44227600097656,160.25,160.33999633789062,157.85000610351562,158.86000061035156,59196500,AAPL
2023-03-27,156.49449157714844,158.27999877929688,160.77000427246094,157.8699951171875,159.94000244140625,52390300,AAPL
2023-03-28,155.87161254882812,157.64999389648438,158.49000549316406,155.97999572753906,157.97000122070312,45992200,AAPL
2023-03-29,158.95640563964844,160.77000427246094,161.0500030517578,159.35000610351562,159.3699951171875,51305700,AAPL
2023-03-30,160.5284881591797,162.36000061035156,162.47000122070312,161.27000427246094,161.52999877929688,49501700,AAPL
2023-03-31,163.03982543945312,164.89999389648438,165.0,161.91000366210938,162.44000244140625,68749800,AAPL
2023-04-03,164.29551696777344,166.1699981689453,166.2899932861328,164.22000122070312,164.27000427246094,56976200,AAPL
2023-04-04,163.76161193847656,165.6300048828125,166.83999633789062,165.11000061035156,166.60000610351562,46278300,AAPL
2023-04-05,161.9126739501953,163.75999450683594,165.0500030517578,161.8000030517578,164.74000549316406,51511700,AAPL
2023-04-06,162.80255126953125,164.66000366210938,164.9600067138672,162.0,162.42999267578125,45390100,AAPL
2023-04-10,160.2021942138672,162.02999877929688,162.02999877929688,160.0800018310547,161.4199981689453,47716900,AAPL
2023-04-11,158.98609924316406,160.8000030517578,162.36000061035156,160.50999450683594,162.35000610351562,47644200,AAPL
2023-04-12,158.29397583007812,160.10000610351562,162.05999755859375,159.77999877929688,161.22000122070312,50133100,AAPL
2023-04-13,163.6923828125,165.55999755859375,165.8000030517578,161.4199981689453,161.6300048828125,68445600,AAPL
2023-04-14,163.34632873535156,165.2100067138672,166.32000732421875,163.82000732421875,164.58999633789062,49386500,AAPL
2023-04-17,163.36611938476562,165.22999572753906,165.38999938964844,164.02999877929688,165.08999633789062,41516200,AAPL
2023-04-18,164.5921173095703,166.47000122070312,167.41000366210938,165.64999389648438,166.10000610351562,49923000,AAPL
2023-04-19,165.73902893066406,167.6300048828125,168.16000366210938,165.5399932861328,165.8000030517578,47720200,AAPL
2023-04-20,164.77008056640625,166.64999389648438,167.8699951171875,165.55999755859375,166.08999633789062,52456400,AAPL
2023-04-21,163.1584930419922,165.02000427246094,166.4499969482422,164.49000549316406,165.0500030517578,58337300,AAPL
2023-04-24,163.46498107910156,165.3300018310547,165.60000610351562,163.88999938964844,165.0,41949600,AAPL
2023-04-25,161.92259216308594,163.77000427246094,166.30999755859375,163.72999572753906,165.19000244140625,48714100,AAPL
2023-04-26,161.9126739501953,163.75999450683594,165.27999877929688,162.8000030517578,163.05999755859375,45498800,AAPL
2023-04-27,166.51025390625,168.41000366210938,168.55999755859375,165.19000244140625,165.19000244140625,64902300,AAPL
2023-04-28,167.76589965820312,169.67999267578125,169.85000610351562,167.8800048828125,168.49000549316406,55209200,AAPL
2023-05-01,167.67691040039062,169.58999633789062,170.4499969482422,168.63999938964844,169.27999877929688,52472900,AAPL
2023-05-02,166.6387481689453,168.5399932861328,170.35000610351562,167.5399932861328,170.08999633789062,48425700,AAPL
2023-05-03,165.56105041503906,167.4499969482422,170.9199981689453,167.16000366210938,169.5,65136000,AAPL
2023-05-04,163.91978454589844,165.7899932861328,167.0399932861328,164.30999755859375,164.88999938964844,81235400,AAPL
2023-05-05,171.6120147705078,173.57000732421875,174.3000030517578,170.75999450683594,170.97999572753906,113316400,AAPL
2023-05-08,171.5428009033203,173.5,173.85000610351562,172.11000061035156,172.47999572753906,55962800,AAPL
2023-05-09,169.83236694335938,171.77000427246094,173.5399932861328,171.60000610351562,173.0500030517578,45326900,AAPL
2023-05-10,171.60214233398438,173.55999755859375,174.02999877929688,171.89999389648438,173.02000427246094,53724500,AAPL
2023-05-11,171.7899932861328,173.75,174.58999633789062,172.1699981689453,173.85000610351562,49514700,AAPL
2023-05-12,170.85931396484375,172.57000732421875,174.05999755859375,171.0,173.6199951171875,45497800,AAPL
2023-05-15,170.36427307128906,172.07000732421875,173.2100067138672,171.47000122070312,173.16000366210938,37266700,AAPL
2023-05-16,170.36427307128906,172.07000732421875,173.13999938964844,171.8000030517578,171.99000549316406,42110300,AAPL
2023-05-17,170.97813415527344,172.69000244140625,172.92999267578125,170.4199981689453,171.7100067138672,57951600,AAPL
2023-05-18,173.31472778320312,175.0500030517578,175.24000549316406,172.5800018310547,173.0,65496700,AAPL
2023-05-19,173.4236297607422,175.16000366210938,176.38999938964844,174.94000244140625,176.38999938964844,55772400,AAPL
2023-05-22,172.47317504882812,174.1999969482422,174.7100067138672,173.4499969482422,173.97999572753906,43570900,AAPL
2023-05-23,169.8593292236328,171.55999755859375,173.3800048828125,171.27999877929688,173.1300048828125,50747300,AAPL
2023-05-24,170.1365509033203,171.83999633789062,172.4199981689453,170.52000427246094,171.08999633789062,45143500,AAPL
2023-05-25,171.275146484375,172.99000549316406,173.89999389648438,171.69000244140625,172.41000366210938,56058300,AAPL
2023-05-26,173.69093322753906,175.42999267578125,175.77000427246094,173.11000061035156,173.32000732421875,54835000,AAPL
2023-05-30,175.54241943359375,177.3000030517578,178.99000549316406,176.57000732421875,176.9600067138672,55964400,AAPL
2023-05-31,175.492919921875,177.25,179.35000610351562,176.75999450683594,177.3300018310547,99625300,AAPL
2023-06-01,178.3047332763672,180.08999633789062,180.1199951171875,176.92999267578125,177.6999969482422,68901800,AAPL
2023-06-02,179.15623474121094,180.9499969482422,181.77999877929688,179.25999450683594,181.02999877929688,61945900,AAPL
2023-06-05,177.79983520507812,179.5800018310547,184.9499969482422,178.0399932861328,182.6300048828125,121946500,AAPL
2023-06-06,177.43348693847656,179.2100067138672,180.1199951171875,177.42999267578125,179.97000122070312,64848400,AAPL
2023-06-07,176.05726623535156,177.82000732421875,181.2100067138672,177.32000732421875,178.44000244140625,61944600,AAPL
2023-06-08,178.78001403808594,180.57000732421875,180.83999633789062,177.4600067138672,177.89999389648438,50214900,AAPL
2023-06-09,179.1661376953125,180.9600067138672,182.22999572753906,180.6300048828125,181.5,48870700,AAPL
2023-06-12,181.9680938720703,183.7899932861328,183.88999938964844,180.97000122070312,181.27000427246094,54274900,AAPL
2023-06-13,181.4928436279297,183.30999755859375,184.14999389648438,182.44000244140625,182.8000030517578,54929100,AAPL
2023-06-14,182.12648010253906,183.9499969482422,184.38999938964844,182.02000427246094,183.3699951171875,57462900,AAPL
2023-06-15,184.16607666015625,186.00999450683594,186.52000427246094,183.77999877929688,183.9600067138672,65433200,AAPL
2023-06-16,183.08688354492188,184.9199981689453,186.99000549316406,184.27000427246094,186.72999572753906,101235600,AAPL
2023-06-20,183.17601013183594,185.00999450683594,186.10000610351562,184.41000366210938,184.41000366210938,49799100,AAPL
2023-06-21,182.13641357421875,183.9600067138672,185.41000366210938,182.58999633789062,184.89999389648438,49515700,AAPL
2023-06-22,185.14627075195312,187.0,187.0500030517578,183.6699981689453,183.74000549316406,51245300,AAPL
2023-06-23,184.82943725585938,186.67999267578125,187.55999755859375,185.00999450683594,185.5500030517578,53079300,AAPL
2023-06-26,183.4333953857422,185.27000427246094,188.0500030517578,185.22999572753906,186.8300018310547,48088700,AAPL
2023-06-27,186.19577026367188,188.05999755859375,188.38999938964844,185.6699981689453,185.88999938964844,50730800,AAPL
2023-06-28,187.37396240234375,189.25,189.89999389648438,187.60000610351562,187.92999267578125,51216800,AAPL
2023-06-29,187.71060180664062,189.58999633789062,190.07000732421875,188.94000244140625,189.0800018310547,46347300,AAPL
2023-06-30,192.04718017578125,193.97000122070312,194.47999572753906,191.25999450683594,191.6300048828125,85069600,AAPL
2023-07-03,190.55213928222656,192.4600067138672,193.8800048828125,191.75999450683594,193.77999877929688,31458200,AAPL
